,method,auc,xmin,xmax,x_occluded_fraction,f_remaining,imputer_pf,auc_diff,auc_normalized,auc_diff_normalized,auc_baseline,model,n_superpixel,identifier_exp
211,ig_nt,0.18254509467387953,0.0,1.0,"[0.         0.0019791  0.00396199 0.00595544 0.00995868 0.01798948
 0.0280116  0.04405845 0.06821442 0.10872004 0.17010138 0.26913451
 0.42218943 0.66440848 1.        ]","[0.7595018  0.76065062 0.75574246 0.75928931 0.74959045 0.73540939
 0.70993174 0.67700601 0.60618315 0.52221174 0.38663914 0.25498573
 0.11192175 0.03480022 0.00578434]",TrainSet,-0.033477283123895,0.8450286333056006,-0.1549713666943994,0.21602237779777453,timm_resnet50,500,30
212,ig,0.1909170892394834,0.0,1.0,"[0.         0.00202215 0.00403898 0.00606598 0.01010138 0.01820744
 0.02832476 0.04451458 0.06894126 0.10972364 0.17103642 0.27011088
 0.42255474 0.66399839 1.        ]","[7.59501803e-01 7.56771120e-01 7.52312819e-01 7.52251666e-01
 7.39394129e-01 7.13164048e-01 6.99974666e-01 6.85970427e-01
 6.30115965e-01 5.61338390e-01 4.42429106e-01 2.89089288e-01
 1.20806320e-01 2.02960545e-02 4.46908033e-05]",TrainSet,-0.02510528855829114,0.8837838523294425,-0.11621614767055756,0.21602237779777453,timm_resnet50,500,30
50,ig_nt,0.200912471664096,0.0,1.0,"[0.         0.00968371 0.01946236 0.02927396 0.04890937 0.06852679
 0.09828005 0.12799007 0.18770893 0.25785502 0.36867839 0.51016548
 0.71228868 1.        ]","[0.69059197 0.67647437 0.6607531  0.64643006 0.62540763 0.57775371
 0.51915256 0.47638148 0.38737652 0.32099426 0.19944718 0.10674974
 0.05678274 0.00080717]",ConstantValueImputer,-0.0022786186526125574,0.9887858338224332,-0.011214166177566817,0.20319109031670857,ResNet50,100,7
51,random,0.20319109031670857,0.0,1.0,"[0.         0.00996293 0.01986707 0.02984388 0.04981538 0.06976363
 0.09975035 0.1294876  0.18971573 0.2598494  0.36983179 0.51019711
 0.71047001 1.        ]","[0.69059197 0.69005045 0.67647209 0.66445394 0.66326458 0.64513484
 0.59590671 0.52827552 0.45813825 0.37200026 0.20938871 0.06863312
 0.01607936 0.00080717]",ConstantValueImputer,0.0,1.0,0.0,0.20319109031670857,ResNet50,100,7
43,ig_nt,0.21093988548570328,0.0,1.0,"[0.         0.00968371 0.01946236 0.02927396 0.04890937 0.06852679
 0.09828005 0.12799007 0.18770893 0.25785502 0.36867839 0.51016548
 0.71228868 1.        ]","[0.69059197 0.67227451 0.65959698 0.63659729 0.62548049 0.58303577
 0.52396181 0.48741619 0.40355823 0.33728953 0.22568005 0.120862
 0.06161809 0.00089571]",ColorHistogram,-0.009255233425117831,0.9579680354819028,-0.04203196451809722,0.2201951189108211,ResNet50,100,6
213,random,0.21602237779777453,0.0,1.0,"[0.         0.00201836 0.00403732 0.00606797 0.01015319 0.01831819
 0.02855781 0.04512715 0.06970677 0.11103037 0.1729819  0.27238633
 0.42363155 0.66188523 1.        ]","[0.7595018  0.75478747 0.74779761 0.74527739 0.74650318 0.74665848
 0.73568335 0.73457045 0.70665226 0.64795956 0.56580924 0.38612818
 0.10217926 0.00629158 0.00605814]",TrainSet,0.0,1.0,0.0,0.21602237779777453,timm_resnet50,500,30
52,ig,0.218797675582086,0.0,1.0,"[0.         0.00985445 0.01976994 0.0296483  0.04941718 0.06922181
 0.09898537 0.12868908 0.18868084 0.25877299 0.36951272 0.51104505
 0.71216338 1.        ]","[0.69059197 0.67419946 0.66252562 0.63591795 0.59112932 0.58164576
 0.55115058 0.52831278 0.44268691 0.35953705 0.23500835 0.12398169
 0.0582958  0.00080717]",ConstantValueImputer,0.01560658526537742,1.0768074291104588,0.07680742911045878,0.20319109031670857,ResNet50,100,7
44,random,0.2201951189108211,0.0,1.0,"[0.         0.00978496 0.01970789 0.02970584 0.04955171 0.06947418
 0.09953172 0.12948814 0.18915863 0.25945685 0.36943731 0.50965754
 0.71039667 1.        ]","[0.69059197 0.68721734 0.68008771 0.66492755 0.65327705 0.63580751
 0.60507792 0.57297888 0.49263294 0.44218279 0.25347433 0.08217333
 0.01190552 0.00087864]",ColorHistogram,0.0,1.0,0.0,0.2201951189108211,ResNet50,100,6
45,ig,0.22955572410578018,0.0,1.0,"[0.         0.00985445 0.01976994 0.0296483  0.04941718 0.06922181
 0.09898537 0.12868908 0.18868084 0.25877299 0.36951272 0.51104505
 0.71216338 1.        ]","[0.69059197 0.67679089 0.66734008 0.64110243 0.6088739  0.59641908
 0.55878819 0.52350316 0.46226044 0.3767936  0.25516419 0.135081
 0.06890682 0.00086147]",ColorHistogram,0.00936060519495907,1.0425105026907981,0.04251050269079811,0.2201951189108211,ResNet50,100,6
0,input_x_gradients,0.23108922072883847,0.0,1.0,"[0.         0.03932478 0.07968099 0.11918899 0.19949637 0.23928485
 0.27893634 0.3591945  0.47997409 0.60035887 0.76096945 1.        ]","[6.90591972e-01 6.63763871e-01 6.18578573e-01 5.56874770e-01
 4.74647652e-01 4.13944990e-01 3.74926628e-01 2.69675433e-01
 1.53492470e-01 9.78923482e-02 3.08598880e-02 3.82994915e-04]",TrainSet,-0.02778281628914947,0.8926774146439812,-0.1073225853560188,0.25887203701798794,ResNet50,25,0
109,gradients,0.24544857689973004,0.0,0.8882360092474488,"[0.00000000e+00 1.32533482e-04 4.05572385e-04 8.27686543e-04
 1.55353157e-03 2.93254411e-03 5.82197332e-03 1.11311517e-02
 2.11466970e-02 3.99839897e-02 7.49042703e-02 1.39656675e-01
 2.59505939e-01 4.80684125e-01 8.88236009e-01]","[0.69059197 0.69008997 0.6894119  0.68634193 0.68459281 0.68443521
 0.67924584 0.67818809 0.66798965 0.65444448 0.61650122 0.55141704
 0.38443351 0.18994763 0.00174334]",TrainSet,0.18844814162111484,4.306082500949159,3.306082500949159,0.05700043527861521,ResNet50,5000,15
217,input_x_gradients,0.2570539211673261,0.0,1.0,"[0.         0.0020177  0.0040518  0.00607382 0.01013326 0.01823641
 0.02840382 0.04473314 0.06917251 0.10989311 0.1713642  0.2702179
 0.42212744 0.66299519 1.        ]","[0.7595018  0.75616183 0.75824223 0.75242047 0.74602322 0.72991998
 0.7136791  0.69925685 0.67742178 0.64487475 0.56985728 0.42189177
 0.24402866 0.04945934 0.00119803]",ColorHistogram,-0.0344772241168006,0.8817374243729635,-0.11826257562703649,0.2915311452841267,timm_resnet50,500,31
1,random,0.25887203701798794,0.0,1.0,"[0.         0.03986062 0.0795357  0.11952806 0.19966877 0.23938942
 0.27897966 0.35931541 0.48042012 0.6013339  0.76115121 1.        ]","[6.90591972e-01 6.67622339e-01 6.57747521e-01 6.25014954e-01
 5.28269718e-01 4.78100672e-01 4.35078693e-01 3.34187094e-01
 2.11917572e-01 1.15051561e-01 1.33017762e-02 3.16921722e-05]",TrainSet,0.0,1.0,0.0,0.25887203701798794,ResNet50,25,0
2,ig_nt,0.2599244508214129,0.0,1.0,"[0.         0.03985943 0.07995522 0.12014702 0.20016768 0.24018116
 0.28015333 0.36092966 0.4814863  0.60141156 0.76018987 1.        ]","[6.90591972e-01 6.27827848e-01 6.04602745e-01 5.50905198e-01
 4.73449709e-01 4.33659031e-01 4.03344156e-01 3.34750764e-01
 2.17648985e-01 1.58262060e-01 5.82733185e-02 2.68151628e-04]",TrainSet,0.0010524138034249675,1.004065382323823,0.004065382323822946,0.25887203701798794,ResNet50,25,0
175,input_x_gradients,0.27791801893645796,0.0,1.0,"[0.         0.00991862 0.01984488 0.02966425 0.04946867 0.06921609
 0.09899248 0.12866889 0.18838316 0.25825009 0.36862776 0.51006145
 0.71132906 1.        ]","[7.59501803e-01 7.40843945e-01 7.37920405e-01 7.19841083e-01
 7.08628332e-01 6.93086970e-01 6.57498720e-01 6.18291157e-01
 5.71618824e-01 4.98100624e-01 3.50187230e-01 2.05704202e-01
 3.76342673e-02 9.89926331e-05]",TrainSet,-0.03941022951435308,0.8758061102131535,-0.12419388978684653,0.31732824845081103,timm_resnet50,100,25
123,gradients,0.291365691055044,0.0,0.8882360092474488,"[0.00000000e+00 1.32533482e-04 4.05572385e-04 8.27686543e-04
 1.55353157e-03 2.93254411e-03 5.82197332e-03 1.11311517e-02
 2.11466970e-02 3.99839897e-02 7.49042703e-02 1.39656675e-01
 2.59505939e-01 4.80684125e-01 8.88236009e-01]","[0.69059197 0.69043811 0.69045488 0.68810318 0.68685693 0.68515731
 0.6840718  0.68438484 0.68625469 0.67567228 0.65044217 0.61344408
 0.4931144  0.24244308 0.01430344]",ConstantValueImputer,0.1844921987439807,2.7262671477694616,1.7262671477694613,0.1068734923110633,ResNet50,5000,17
218,random,0.2915311452841267,0.0,1.0,"[0.         0.00200561 0.00400816 0.00607017 0.01017199 0.01834948
 0.02852918 0.04498313 0.06967966 0.11093956 0.17287528 0.27228775
 0.42336708 0.66174845 1.        ]","[0.7595018  0.75941018 0.75776692 0.75271518 0.75079695 0.74496975
 0.75080505 0.72448932 0.70954479 0.6956752  0.64341807 0.50348677
 0.30729846 0.05112396 0.00114488]",ColorHistogram,0.0,1.0,0.0,0.2915311452841267,timm_resnet50,500,31
116,gradients,0.2981142380903731,0.0,0.8882360092474488,"[0.00000000e+00 1.32533482e-04 4.05572385e-04 8.27686543e-04
 1.55353157e-03 2.93254411e-03 5.82197332e-03 1.11311517e-02
 2.11466970e-02 3.99839897e-02 7.49042703e-02 1.39656675e-01
 2.59505939e-01 4.80684125e-01 8.88236009e-01]","[0.69059197 0.6902666  0.68988037 0.68799689 0.68750181 0.68723248
 0.68386161 0.68538082 0.67690339 0.66842512 0.64939575 0.6070982
 0.49209658 0.26820408 0.01322255]",ColorHistogram,0.20008804883378115,3.0411693074187918,2.0411693074187918,0.09802618925659193,ResNet50,5000,16
219,ig,0.3035174701874508,0.0,1.0,"[0.         0.00202215 0.00403898 0.00606598 0.01010138 0.01820744
 0.02832476 0.04451458 0.06894126 0.10972364 0.17103642 0.27011088
 0.42255474 0.66399839 1.        ]","[0.7595018  0.75721942 0.75728492 0.75348082 0.75099104 0.73879352
 0.72780293 0.71789255 0.6911563  0.64945806 0.61166673 0.46962732
 0.32149641 0.12002892 0.0011345 ]",ColorHistogram,0.011986324903324075,1.0411150750004503,0.04111507500045041,0.2915311452841267,timm_resnet50,500,31
3,ig,0.3131115663702906,0.0,1.0,"[0.         0.03989205 0.07943353 0.11933155 0.19863441 0.23856419
 0.27874077 0.35874163 0.47937919 0.59983345 0.7606715  1.        ]","[6.90591972e-01 6.63546848e-01 6.41050431e-01 6.07125795e-01
 5.41368671e-01 5.17387092e-01 4.92037600e-01 4.22172819e-01
 3.26062996e-01 2.23873967e-01 7.80821414e-02 4.08190790e-05]",TrainSet,0.05423952935230264,1.2095225501259286,0.20952255012592866,0.25887203701798794,ResNet50,25,0
14,input_x_gradients,0.3142698384011447,0.0,1.0,"[0.         0.03932478 0.07968099 0.11918899 0.19949637 0.23928485
 0.27893634 0.3591945  0.47997409 0.60035887 0.76096945 1.        ]","[0.69059197 0.68519514 0.63236969 0.60138926 0.55214892 0.53203411
 0.49594282 0.41599749 0.31886303 0.21018971 0.09107435 0.00080717]",ConstantValueImputer,-0.0047515774854755,0.985105772688426,-0.014894227311573981,0.3190214158866202,ResNet50,25,2
56,random,0.3159456454370618,0.0,1.0,"[0.         0.00993895 0.01989311 0.0297538  0.04962067 0.06964159
 0.09975141 0.1296774  0.18986647 0.25999203 0.37012483 0.51054907
 0.71076384 1.        ]","[0.69059197 0.69135051 0.68496598 0.68783554 0.6814595  0.67828218
 0.6744482  0.66884958 0.64302846 0.58998423 0.48920827 0.25829212
 0.02935346 0.00080717]",cv2,0.0,1.0,0.0,0.3159456454370618,ResNet50,100,8
176,random,0.31732824845081103,0.0,1.0,"[0.         0.00994008 0.01994347 0.0298284  0.04973845 0.06975254
 0.0996396  0.12936032 0.18927515 0.25948242 0.36944004 0.50970431
 0.71004006 1.        ]","[0.7595018  0.75208844 0.75219548 0.7499804  0.74361091 0.72605871
 0.72010253 0.6983829  0.646978   0.61150369 0.44378924 0.22382361
 0.04173502 0.00434237]",TrainSet,0.0,1.0,0.0,0.31732824845081103,timm_resnet50,100,25
15,random,0.3190214158866202,0.0,1.0,"[0.         0.03982747 0.07960346 0.11946429 0.1998959  0.2400653
 0.28014934 0.36020594 0.48025723 0.60033363 0.76105535 1.        ]","[0.69059197 0.67259131 0.65977342 0.6417081  0.58036571 0.53799864
 0.49831267 0.43788369 0.29431895 0.1960124  0.10182394 0.00080717]",ConstantValueImputer,0.0,1.0,0.0,0.3190214158866202,ResNet50,25,2
21,random,0.3198843576458935,0.0,1.0,"[0.         0.03996745 0.07970776 0.11936205 0.1992903  0.23919915
 0.27951464 0.36019478 0.48072418 0.60035568 0.76082755 1.        ]","[0.69059197 0.68230316 0.65833768 0.63199208 0.57934432 0.54920452
 0.53745048 0.44973647 0.32800548 0.18656579 0.07433439 0.00080717]",cv2,0.0,1.0,0.0,0.3198843576458935,ResNet50,25,3
57,ig_nt,0.3215135452553444,0.0,1.0,"[0.         0.00968371 0.01946236 0.02927396 0.04890937 0.06852679
 0.09828005 0.12799007 0.18770893 0.25785502 0.36867839 0.51016548
 0.71228868 1.        ]","[0.69059197 0.68824911 0.68622374 0.67905584 0.67029459 0.6669497
 0.64417904 0.6343845  0.5738594  0.51284403 0.42312019 0.29670078
 0.12036005 0.00080717]",cv2,0.005567899818282651,1.0176229674271355,0.01762296742713553,0.3159456454370618,ResNet50,100,8
7,random,0.32154498486491756,0.0,1.0,"[0.         0.03942303 0.07912275 0.11869832 0.19899447 0.23912614
 0.27907306 0.35956766 0.480302   0.59981618 0.76081759 1.        ]","[0.69059197 0.68227941 0.65719576 0.64075828 0.60537351 0.55831065
 0.52534894 0.45990039 0.32772009 0.18634634 0.07075495 0.00091477]",ColorHistogram,0.0,1.0,0.0,0.32154498486491756,ResNet50,25,1
8,input_x_gradients,0.32227409692502146,0.0,1.0,"[0.         0.03932478 0.07968099 0.11918899 0.19949637 0.23928485
 0.27893634 0.3591945  0.47997409 0.60035887 0.76096945 1.        ]","[0.69059197 0.67959637 0.63518045 0.61088758 0.55643179 0.54703839
 0.51071101 0.43328798 0.31173852 0.22269347 0.10688718 0.00090845]",ColorHistogram,0.0007291120601038981,1.0022675273893953,0.002267527389395301,0.32154498486491756,ResNet50,25,1
58,input_x_gradients,0.3234945025336363,0.0,1.0,"[0.         0.00984382 0.01971414 0.02956905 0.04952334 0.06940071
 0.0991674  0.12884726 0.1885883  0.25867068 0.36920088 0.51014349
 0.71158137 1.        ]","[0.69059197 0.68479594 0.6767394  0.6815555  0.67951402 0.67546977
 0.65247667 0.6478768  0.60775035 0.52829044 0.44480481 0.32012097
 0.08103676 0.00080717]",cv2,0.007548857096574546,1.023892898052549,0.023892898052549114,0.3159456454370618,ResNet50,100,8
177,ig_nt,0.3262648245598978,0.0,1.0,"[0.         0.0097077  0.0194217  0.02930777 0.04889449 0.06859295
 0.09827195 0.1281244  0.18800256 0.25787083 0.36876163 0.51027736
 0.71195239 1.        ]","[0.7595018  0.75250206 0.74238607 0.72880808 0.71544956 0.68412397
 0.6534493  0.62595805 0.57751486 0.51906628 0.44726134 0.29194455
 0.11253402 0.00209831]",TrainSet,0.008936576109086769,1.0281619305962042,0.028161930596204154,0.31732824845081103,timm_resnet50,100,25
74,gradients,0.32882590740555967,0.0,1.0,"[0.         0.00224769 0.0044973  0.00668739 0.01097311 0.01958167
 0.03029596 0.04750458 0.07292025 0.11524201 0.17815742 0.27820326
 0.42931222 0.66558926 1.        ]","[0.69059197 0.68738903 0.68623177 0.68361335 0.68257275 0.68099768
 0.67644388 0.66982146 0.66776249 0.63933458 0.60595361 0.5339865
 0.37144959 0.15012053 0.0035725 ]",TrainSet,0.2384067645510709,3.6366846336371292,2.636684633637129,0.09041914285448875,ResNet50,500,10
224,input_x_gradients,0.3322389990442641,0.0,1.0,"[0.         0.0020177  0.0040518  0.00607382 0.01013326 0.01823641
 0.02840382 0.04473314 0.06917251 0.10989311 0.1713642  0.2702179
 0.42212744 0.66299519 1.        ]","[0.7595018  0.75541272 0.75691685 0.75360379 0.74710794 0.73211417
 0.70656317 0.70395081 0.68143189 0.66258476 0.62034151 0.48931656
 0.37211905 0.17581352 0.00094585]",ConstantValueImputer,-0.024426117435929595,0.9315152609344514,-0.06848473906554868,0.3566651164801937,timm_resnet50,500,32
220,ig_nt,0.33266277571276076,0.0,1.0,"[0.         0.0019791  0.00396199 0.00595544 0.00995868 0.01798948
 0.0280116  0.04405845 0.06821442 0.10872004 0.17010138 0.26913451
 0.42218943 0.66440848 1.        ]","[0.7595018  0.75472527 0.75399954 0.75506367 0.75729966 0.73455659
 0.72859501 0.7134145  0.67316219 0.63601348 0.56175499 0.49152825
 0.33009795 0.22503855 0.00118262]",ColorHistogram,0.04113163042863405,1.1410882888294733,0.1410882888294734,0.2915311452841267,timm_resnet50,500,31
178,ig,0.3392695234531976,0.0,1.0,"[0.         0.00983312 0.01967627 0.02962539 0.04934085 0.06924492
 0.09899029 0.12877192 0.18877684 0.25868808 0.36921264 0.51071309
 0.711592   1.        ]","[0.7595018  0.7257742  0.72038535 0.71538303 0.70163496 0.67930473
 0.65603082 0.63731834 0.60245875 0.55577361 0.4678969  0.30640574
 0.12535372 0.00276579]",TrainSet,0.021941275002386573,1.0691437812722422,0.06914378127224209,0.31732824845081103,timm_resnet50,100,25
140,input_x_gradients,0.3411734505582053,0.0,1.0,"[0.         0.03976895 0.07971819 0.11959602 0.19993443 0.24051366
 0.28033436 0.36043553 0.48074166 0.60076218 0.76082921 1.        ]","[7.59501803e-01 7.29886422e-01 7.17614442e-01 6.86378758e-01
 6.24641479e-01 6.01149282e-01 5.68068141e-01 4.56639625e-01
 3.72445134e-01 2.13552504e-01 5.34299303e-02 1.99612944e-05]",TrainSet,-0.00897387969475999,0.9743711320366865,-0.025628867963313543,0.3501473302529653,timm_resnet50,25,20
22,input_x_gradients,0.34403443720437,0.0,1.0,"[0.         0.03932478 0.07968099 0.11918899 0.19949637 0.23928485
 0.27893634 0.3591945  0.47997409 0.60035887 0.76096945 1.        ]","[0.69059197 0.69454741 0.65693448 0.63078236 0.5899223  0.55913035
 0.52624255 0.47047555 0.36710301 0.24336768 0.11877288 0.00080717]",cv2,0.024150079558476478,1.075496281644413,0.07549628164441288,0.3198843576458935,ResNet50,25,3
91,random,0.3451934851088186,0.0,1.0,"[0.         0.00201644 0.0040544  0.00609096 0.01017757 0.0184007
 0.02867945 0.04511652 0.06977871 0.11094687 0.17283715 0.27212399
 0.4232388  0.66160083 1.        ]","[0.69059197 0.69015035 0.69110001 0.69106025 0.68865628 0.68915242
 0.6869207  0.68663052 0.68025746 0.67157612 0.66184063 0.58319154
 0.47027674 0.10613669 0.00080717]",cv2,0.0,1.0,0.0,0.3451934851088186,ResNet50,500,13
141,random,0.3501473302529653,0.0,1.0,"[0.         0.03941586 0.07910336 0.1191286  0.19953935 0.23930598
 0.27915962 0.35958473 0.47926093 0.5998472  0.76021943 1.        ]","[7.59501803e-01 7.53196082e-01 7.29465801e-01 7.14945672e-01
 6.77926816e-01 6.43636918e-01 6.28086700e-01 4.91416534e-01
 3.61838040e-01 1.98422096e-01 4.30713036e-02 3.68124742e-05]",TrainSet,0.0,1.0,0.0,0.3501473302529653,timm_resnet50,25,20
110,gradients_nt,0.3508865223099631,0.0,0.8881107833758505,"[0.00000000e+00 1.21572066e-04 3.67307079e-04 7.42187500e-04
 1.38432717e-03 2.62130634e-03 5.30625531e-03 1.04266980e-02
 2.03001435e-02 3.89793261e-02 7.38793447e-02 1.38553292e-01
 2.58404549e-01 4.79902676e-01 8.88110783e-01]","[0.69059197 0.69101853 0.69160361 0.69197723 0.68915523 0.68866091
 0.68366479 0.67764723 0.67337971 0.66256704 0.64313746 0.61942709
 0.54044889 0.39984078 0.0281209 ]",TrainSet,0.2938860870313479,6.155856891177194,5.155856891177194,0.05700043527861521,ResNet50,5000,15
225,random,0.3566651164801937,0.0,1.0,"[0.         0.00203351 0.00403912 0.00606007 0.01014655 0.01833506
 0.02860026 0.04500365 0.06978622 0.11097331 0.17302874 0.27209224
 0.4231622  0.66168533 1.        ]","[0.7595018  0.75892097 0.76044859 0.75929072 0.7592617  0.76362379
 0.7536973  0.744333   0.72272763 0.69216136 0.65861283 0.56531466
 0.40964533 0.17384554 0.00094585]",ConstantValueImputer,0.0,1.0,0.0,0.3566651164801937,timm_resnet50,500,32
196,input_x_gradients,0.3591790691251388,0.0,1.0,"[0.         0.00991862 0.01984488 0.02966425 0.04946867 0.06921609
 0.09899248 0.12866889 0.18838316 0.25825009 0.36862776 0.51006145
 0.71132906 1.        ]","[0.7595018  0.75931648 0.7566256  0.74899017 0.7291656  0.71953796
 0.68235351 0.68213707 0.65253693 0.62446688 0.52034166 0.34972822
 0.09050765 0.00094585]",cv2,-0.005220505334289582,0.9856736788399548,-0.01432632116004522,0.3643995744594284,timm_resnet50,100,28
16,ig_nt,0.35977039516719295,0.0,1.0,"[0.         0.03985943 0.07995522 0.12014702 0.20016768 0.24018116
 0.28015333 0.36092966 0.4814863  0.60141156 0.76018987 1.        ]","[0.69059197 0.64780769 0.61903954 0.5927891  0.55438034 0.5414772
 0.51641231 0.47312605 0.41179312 0.30768808 0.16762597 0.00080717]",ConstantValueImputer,0.04074897928057275,1.1277311718002496,0.12773117180024957,0.3190214158866202,ResNet50,25,2
39,gradients,0.361310942088361,0.0,1.0,"[0.         0.01036    0.02051937 0.0307667  0.05127245 0.07162568
 0.10193678 0.13236574 0.19292152 0.26320824 0.37338023 0.51301824
 0.71219268 1.        ]","[6.90591972e-01 6.82749106e-01 6.84958465e-01 6.81592872e-01
 6.78632483e-01 6.77798700e-01 6.66609184e-01 6.50512474e-01
 6.28326453e-01 6.00160179e-01 5.11470724e-01 3.57126400e-01
 1.34454594e-01 3.93632594e-05]",TrainSet,0.18126446450949352,2.0067648473161186,1.0067648473161186,0.1800464775788675,ResNet50,100,5
9,ig_nt,0.36288842572505753,0.0,1.0,"[0.         0.03985943 0.07995522 0.12014702 0.20016768 0.24018116
 0.28015333 0.36092966 0.4814863  0.60141156 0.76018987 1.        ]","[0.69059197 0.64565879 0.62076163 0.59423819 0.54863715 0.54240356
 0.51368428 0.46669105 0.40506696 0.31600979 0.18673432 0.00088051]",ColorHistogram,0.04134344086013997,1.1285774706687106,0.12857747066871072,0.32154498486491756,ResNet50,25,1
197,random,0.3643995744594284,0.0,1.0,"[0.         0.00988587 0.01976483 0.0297643  0.04970816 0.06973407
 0.0996402  0.1293928  0.18946349 0.25951776 0.36986534 0.51022906
 0.71081101 1.        ]","[0.7595018  0.76298762 0.75565314 0.75616886 0.7528413  0.74368807
 0.72057584 0.71049514 0.69208914 0.64865256 0.5445316  0.35727227
 0.0588731  0.00094585]",cv2,0.0,1.0,0.0,0.3643995744594284,timm_resnet50,100,28
88,gradients,0.37208742953130053,0.0,1.0,"[0.         0.00224769 0.0044973  0.00668739 0.01097311 0.01958167
 0.03029596 0.04750458 0.07292025 0.11524201 0.17815742 0.27820326
 0.42931222 0.66558926 1.        ]","[0.69059197 0.68888632 0.68813567 0.68690963 0.685482   0.68451303
 0.68481174 0.68121776 0.68189285 0.66162484 0.63672003 0.58679518
 0.45518786 0.20718777 0.00080717]",ConstantValueImputer,0.25123639414290827,3.0788931872654812,2.0788931872654812,0.12085103538839227,ResNet50,500,12
23,ig_nt,0.37286866340517083,0.0,1.0,"[0.         0.03985943 0.07995522 0.12014702 0.20016768 0.24018116
 0.28015333 0.36092966 0.4814863  0.60141156 0.76018987 1.        ]","[0.69059197 0.67717516 0.65141286 0.61875987 0.57679112 0.56977126
 0.55556754 0.49142945 0.40725954 0.31631613 0.1762731  0.00080717]",cv2,0.05298430575927732,1.1656358133583076,0.16563581335830754,0.3198843576458935,ResNet50,25,3
81,gradients,0.3760208162568484,0.0,1.0,"[0.         0.00224769 0.0044973  0.00668739 0.01097311 0.01958167
 0.03029596 0.04750458 0.07292025 0.11524201 0.17815742 0.27820326
 0.42931222 0.66558926 1.        ]","[0.69059197 0.688711   0.6884986  0.68675607 0.6865471  0.68468086
 0.68290884 0.67730976 0.67610694 0.66075452 0.63489715 0.58549856
 0.45754021 0.22160593 0.00091598]",ColorHistogram,0.2581650130282448,3.190515918231748,2.1905159182317475,0.1178558032286036,ResNet50,500,11
92,input_x_gradients,0.3760733564709011,0.0,1.0,"[0.         0.00204965 0.00410236 0.00613753 0.0102466  0.01839053
 0.02856572 0.04487929 0.06939739 0.11027776 0.17190888 0.27089658
 0.42265552 0.66296888 1.        ]","[0.69059197 0.69276065 0.69346107 0.6990147  0.70319594 0.69768126
 0.6986855  0.69098277 0.68744996 0.65855247 0.65110853 0.59655243
 0.46492911 0.21382733 0.00080717]",cv2,0.030879871362082534,1.0894567038319045,0.08945670383190454,0.3451934851088186,ResNet50,500,13
231,random,0.38010135681291146,0.0,1.0,"[0.         0.00202454 0.00407007 0.00608598 0.01017093 0.01837067
 0.02859302 0.04496911 0.06967109 0.11078749 0.17261872 0.27180983
 0.42311464 0.66140466 1.        ]","[0.7595018  0.76039737 0.76161036 0.7632099  0.76454144 0.76276896
 0.76364881 0.76831818 0.75945089 0.76817121 0.74588394 0.67399463
 0.51273255 0.09433687 0.00094585]",cv2,0.0,1.0,0.0,0.38010135681291146,timm_resnet50,500,33
4,gradients,0.3815165797998726,0.0,1.0,"[0.         0.03967435 0.07914966 0.1190251  0.19922871 0.23920626
 0.27889941 0.35878694 0.47829314 0.59802156 0.75915883 1.        ]","[6.90591972e-01 6.80202369e-01 6.68315892e-01 6.63082114e-01
 6.30322931e-01 6.37343009e-01 6.14148312e-01 5.55032451e-01
 4.62479231e-01 2.83230428e-01 1.20035045e-01 2.50088152e-04]",TrainSet,0.12264454278188464,1.4737651242469367,0.4737651242469366,0.25887203701798794,ResNet50,25,0
93,ig_nt,0.3819540319055175,0.0,1.0,"[0.         0.00197571 0.00395262 0.00594946 0.00994553 0.01797154
 0.02795759 0.04407844 0.06822026 0.10871127 0.16992188 0.26914893
 0.42197199 0.66420407 1.        ]","[0.69059197 0.68989728 0.69188065 0.69001946 0.68469041 0.66917975
 0.66918339 0.65926418 0.65970646 0.64527014 0.6141674  0.54889284
 0.46816319 0.27380043 0.00080717]",cv2,0.036760546796698934,1.1064925857019305,0.1064925857019305,0.3451934851088186,ResNet50,500,13
249,gradients,0.3840911120194687,0.0,0.8881694435586741,"[0.00000000e+00 1.30939094e-04 4.00589923e-04 8.09218219e-04
 1.50556707e-03 2.83727944e-03 5.60978688e-03 1.07785927e-02
 2.06408110e-02 3.93675595e-02 7.42930883e-02 1.39068612e-01
 2.58978728e-01 4.80329773e-01 8.88169444e-01]","[0.7595018  0.75916685 0.75988895 0.75846167 0.75972711 0.75735274
 0.75668272 0.75758487 0.75875315 0.7477563  0.75229849 0.71175926
 0.65627779 0.39550813 0.00809157]",TrainSet,0.2851945031635859,3.8837642307754554,2.8837642307754554,0.09889660885588279,timm_resnet50,5000,35
126,random,0.3854129553698587,0.0,0.889479365965136,"[0.00000000e+00 1.67410714e-04 5.14787946e-04 1.02818080e-03
 1.89692283e-03 3.47470238e-03 6.64235225e-03 1.22729326e-02
 2.26908615e-02 4.20190264e-02 7.75124894e-02 1.42724875e-01
 2.62834423e-01 4.83765545e-01 8.89479366e-01]","[0.69059197 0.6904348  0.69011567 0.68996924 0.69054362 0.68999594
 0.69130872 0.69049295 0.69011234 0.68845782 0.67319216 0.65836619
 0.59893088 0.45658762 0.02027799]",cv2,0.0,1.0,0.0,0.3854129553698587,ResNet50,5000,18
